label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
C,0.884106457233429,0.5486453175544739,-7.214001129796088e-08,0.8049784302711487,0.5534361004829407,-0.0004423668433446437,0.732032060623169,0.5232587456703186,-0.005193529650568962,0.6787723898887634,0.515306293964386,-0.01682598702609539,0.6402621865272522,0.48812150955200195,-0.027061089873313904,0.7394359707832336,0.3819970488548279,0.027125893160700798,0.7057662606239319,0.3043035864830017,0.006610381882637739,0.6676883697509766,0.2889325022697449,-0.014959479682147503,0.6349804401397705,0.2963678240776062,-0.02906789444386959,0.7579216361045837,0.36538106203079224,0.009928186424076557,0.7181978225708008,0.26805996894836426,-0.016484882682561874,0.6685948371887207,0.26985591650009155,-0.03738103806972504,0.6328266859054565,0.30409175157546997,-0.047243647277355194,0.778589129447937,0.35914814472198486,-0.01225906889885664,0.741741955280304,0.2603113651275635,-0.03267697989940643,0.6907702684402466,0.2580574154853821,-0.0461738295853138,0.6524232625961304,0.28440403938293457,-0.05138499662280083,0.7995165586471558,0.3651432991027832,-0.03609442710876465,0.7639287114143372,0.2958313822746277,-0.050633013248443604,0.7208799719810486,0.27438345551490784,-0.0601021833717823,0.6834971308708191,0.2720654010772705,-0.06480278819799423
C,0.8922416567802429,0.5493525862693787,-6.02502367996749e-08,0.8173381090164185,0.5532479882240295,-0.006155758164823055,0.745094358921051,0.5220996737480164,-0.014183911494910717,0.6915402412414551,0.5155891180038452,-0.027418354526162148,0.6572942733764648,0.4863824248313904,-0.03916037455201149,0.7523379921913147,0.3814346194267273,0.017018400132656097,0.7187721133232117,0.29864293336868286,-0.0076981051824986935,0.680591344833374,0.28408658504486084,-0.03182721138000488,0.6483308672904968,0.2946493625640869,-0.04661065712571144,0.7723883390426636,0.3664172887802124,0.003185391891747713,0.7353549599647522,0.2662084102630615,-0.02463214471936226,0.6866756081581116,0.26473096013069153,-0.04606488347053528,0.649522602558136,0.2962567210197449,-0.056333206593990326,0.7954335808753967,0.3609778881072998,-0.015771852806210518,0.7609220147132874,0.2619689702987671,-0.036600589752197266,0.7119402289390564,0.2545187473297119,-0.050522591918706894,0.6730639934539795,0.27604711055755615,-0.0562157928943634,0.8195542693138123,0.36746931076049805,-0.03664891794323921,0.785329282283783,0.2977803647518158,-0.05109500512480736,0.7452272176742554,0.2731900215148926,-0.06030065566301346,0.7093968987464905,0.26730066537857056,-0.06482744216918945
C,0.8904368877410889,0.5454108715057373,-5.272480052553874e-08,0.8068625926971436,0.5500860214233398,0.003686521900817752,0.7332095503807068,0.5217576026916504,0.002125335158780217,0.6794887781143188,0.5136042833328247,-0.00849546305835247,0.6389563679695129,0.4869379997253418,-0.016548974439501762,0.7427943348884583,0.3798094689846039,0.044730786234140396,0.7087093591690063,0.312539279460907,0.02964988350868225,0.6686304807662964,0.30394816398620605,0.010857374407351017,0.6354413628578186,0.3135470151901245,-0.0018710875883698463,0.7612394690513611,0.36132675409317017,0.024818947538733482,0.7240670323371887,0.2637941837310791,0.004611856769770384,0.673331081867218,0.26947784423828125,-0.012809203937649727,0.6413055062294006,0.30413979291915894,-0.020806537941098213,0.7795681953430176,0.35432595014572144,-0.0012540558818727732,0.7434109449386597,0.26168012619018555,-0.0182233527302742,0.6882152557373047,0.26989316940307617,-0.029842356219887733,0.6536833047866821,0.30277711153030396,-0.03351560980081558,0.7942540049552917,0.36156630516052246,-0.029299208894371986,0.755920946598053,0.29825717210769653,-0.04050181061029434,0.7081575989723206,0.2916882634162903,-0.047797881066799164,0.6733697652816772,0.3046249747276306,-0.05106384679675102
C,0.8825731873512268,0.8159810900688171,4.6827420163708666e-08,0.859754204750061,0.7781435251235962,-0.05742475390434265,0.82648104429245,0.7650342583656311,-0.09856812655925751,0.8010328412055969,0.7473321557044983,-0.1318308711051941,0.774435818195343,0.7199746370315552,-0.16863198578357697,0.8443345427513123,0.8064038157463074,-0.10679444670677185,0.8350704312324524,0.8374271988868713,-0.15284383296966553,0.836834728717804,0.8628643155097961,-0.1854109913110733,0.8388774991035461,0.8926244974136353,-0.20676448941230774,0.8648785352706909,0.8469218015670776,-0.0960456058382988,0.8654911518096924,0.898833692073822,-0.1379452496767044,0.8717483282089233,0.9343085289001465,-0.16661116480827332,0.8744930028915405,0.9693212509155273,-0.18978607654571533,0.8802179098129272,0.876697838306427,-0.08685426414012909,0.8884901404380798,0.9316491484642029,-0.12402475625276566,0.8951959609985352,0.9721615314483643,-0.1463824361562729,0.8987869024276733,1.004727840423584,-0.16343773901462555,0.8939195275306702,0.89625084400177,-0.0810939371585846,0.9058110117912292,0.9465396404266357,-0.10823211073875427,0.9156987071037292,0.9822321534156799,-0.12250161916017532,0.922469973564148,1.0121798515319824,-0.13544446229934692
C,0.17261165380477905,0.7500342130661011,3.117846176792227e-07,0.2668347954750061,0.7718348503112793,0.04208136349916458,0.3264978528022766,0.7613621354103088,0.06301143765449524,0.3722193241119385,0.761963963508606,0.06607483327388763,0.41089048981666565,0.7445294260978699,0.06778474897146225,0.3235098421573639,0.5919756889343262,0.11431591957807541,0.36257535219192505,0.5382909178733826,0.12768645584583282,0.3955009877681732,0.5296000838279724,0.12188415974378586,0.4144360423088074,0.5341021418571472,0.11672428995370865,0.31130579113960266,0.5605065822601318,0.07984781265258789,0.3564964234828949,0.4776724874973297,0.08728531748056412,0.39833012223243713,0.4808506667613983,0.07291023433208466,0.41381728649139404,0.518473207950592,0.06542477011680603,0.2954149842262268,0.5377006530761719,0.04129995033144951,0.34237390756607056,0.44791334867477417,0.04439558833837509,0.3889453411102295,0.46525269746780396,0.03680701181292534,0.4118712544441223,0.5077465176582336,0.034357570111751556,0.2801395654678345,0.5322006940841675,0.00335438409820199,0.3286815881729126,0.46074390411376953,0.003624744014814496,0.36974748969078064,0.46456873416900635,0.004673740826547146,0.39870208501815796,0.49394911527633667,0.007896761409938335
C,0.17099601030349731,0.7464221119880676,3.0298059527922305e-07,0.26748016476631165,0.7680284380912781,0.04241158440709114,0.32851916551589966,0.7557548880577087,0.06287377327680588,0.3743533492088318,0.7542230486869812,0.06522674113512039,0.4145313501358032,0.7382280230522156,0.06607968360185623,0.3247509002685547,0.5827249884605408,0.11092238128185272,0.3626370131969452,0.5226569175720215,0.12208692729473114,0.39553189277648926,0.5150330066680908,0.11577446013689041,0.41389399766921997,0.5238934755325317,0.11066504567861557,0.31086465716362,0.5533480644226074,0.0756058320403099,0.35452693700790405,0.4648143947124481,0.08002050220966339,0.39741092920303345,0.4701536297798157,0.06497398763895035,0.4113408923149109,0.5130960941314697,0.05786716938018799,0.2933742105960846,0.5319862365722656,0.03642677515745163,0.3402233421802521,0.4386337995529175,0.03639822453260422,0.3879799246788025,0.4588763415813446,0.02862720936536789,0.40928179025650024,0.505698561668396,0.02710617519915104,0.2770574688911438,0.5281767845153809,-0.0019818719010800123,0.32644277811050415,0.45567983388900757,-0.005042992997914553,0.36887702345848083,0.46203160285949707,-0.005146604962646961,0.397531658411026,0.4942649006843567,-0.0017646598862484097
C,0.1731177717447281,0.7524816393852234,2.981892066600267e-07,0.26792895793914795,0.7719468474388123,0.034335147589445114,0.33010733127593994,0.7607017159461975,0.04868551343679428,0.37833717465400696,0.7602328062057495,0.04650881141424179,0.41934582591056824,0.7414071559906006,0.043595872819423676,0.32691115140914917,0.5837950110435486,0.09644993394613266,0.36513495445251465,0.524088978767395,0.10063871741294861,0.39886125922203064,0.5193363428115845,0.09103864431381226,0.4154910445213318,0.5310591459274292,0.08489930629730225,0.3128564953804016,0.5551207661628723,0.06418617069721222,0.35710638761520386,0.46469151973724365,0.06223256513476372,0.4004988670349121,0.47363293170928955,0.04622315242886543,0.4123799204826355,0.5178678035736084,0.039654441177845,0.29519814252853394,0.5346313118934631,0.02781028486788273,0.34241023659706116,0.43880292773246765,0.022732287645339966,0.3903507590293884,0.4624856114387512,0.015434075146913528,0.40919798612594604,0.5122194290161133,0.015619399026036263,0.27866536378860474,0.5318848490715027,-0.008275785483419895,0.32751041650772095,0.45944762229919434,-0.014103328809142113,0.3707771599292755,0.46740320324897766,-0.01390752848237753,0.3988586366176605,0.5013015270233154,-0.009397367015480995
C,0.17202509939670563,0.7531973123550415,2.695521459372685e-07,0.2682565152645111,0.7721340656280518,0.03458952531218529,0.330870121717453,0.7607913613319397,0.047708213329315186,0.38000497221946716,0.759007453918457,0.04389991983771324,0.4216432273387909,0.741754412651062,0.039604302495718,0.3293803632259369,0.5836086273193359,0.09356481581926346,0.36807015538215637,0.5189298987388611,0.09487152099609375,0.4012712240219116,0.5209329128265381,0.08439785242080688,0.413892924785614,0.542244553565979,0.07860156148672104,0.31457599997520447,0.5551208257675171,0.06052155792713165,0.35949936509132385,0.4620213806629181,0.055786050856113434,0.40282806754112244,0.47747665643692017,0.03931577876210213,0.4108828604221344,0.5286427140235901,0.0333416573703289,0.29648029804229736,0.5351355075836182,0.023393597453832626,0.34446340799331665,0.4377608895301819,0.016413526609539986,0.3923862874507904,0.46589136123657227,0.009565893560647964,0.4084409773349762,0.5201164484024048,0.010717993602156639,0.27931392192840576,0.5336043238639832,-0.013416975736618042,0.3293391466140747,0.46263542771339417,-0.020762935280799866,0.37293827533721924,0.47376248240470886,-0.020753959193825722,0.399546355009079,0.5106707811355591,-0.0158107727766037
C,0.17051778733730316,0.7507680654525757,3.034063240647811e-07,0.2662722170352936,0.7734776735305786,0.036114711314439774,0.33115682005882263,0.7622075080871582,0.05149676278233528,0.3819591999053955,0.7601783871650696,0.04979716241359711,0.423561692237854,0.7421566843986511,0.04749532416462898,0.3310859799385071,0.5836795568466187,0.10124813765287399,0.36933600902557373,0.5221710801124573,0.10686231404542923,0.40279483795166016,0.5206574201583862,0.0976036787033081,0.41773298382759094,0.537216305732727,0.09184670448303223,0.3168858289718628,0.5550199151039124,0.0685155913233757,0.3616463840007782,0.46497923135757446,0.06885974854230881,0.4049423336982727,0.47615736722946167,0.053297389298677444,0.4143860340118408,0.5244575142860413,0.04712172970175743,0.2993370592594147,0.5348945260047913,0.03166419640183449,0.34690409898757935,0.4410957098007202,0.02932819537818432,0.39484450221061707,0.4652631878852844,0.023247238248586655,0.4122453033924103,0.5161069631576538,0.02397380955517292,0.2826768159866333,0.5335214138031006,-0.0049914042465388775,0.33279287815093994,0.4645931124687195,-0.008890693075954914,0.3759995102882385,0.4740748405456543,-0.007952645421028137,0.40290093421936035,0.5093646049499512,-0.0028809946961700916
D,0.7760600447654724,0.9524040818214417,6.36587600411076e-08,0.7190809845924377,0.901305079460144,-0.04829428344964981,0.6901432871818542,0.823934018611908,-0.07809349149465561,0.707870602607727,0.7522809505462646,-0.10624939948320389,0.7406253814697266,0.6911346912384033,-0.13184675574302673,0.6889204978942871,0.6432275176048279,-0.03777853026986122,0.6779478192329407,0.510573148727417,-0.06547072529792786,0.6758586168289185,0.4345495402812958,-0.08612453937530518,0.6760352849960327,0.3675442039966583,-0.10359544306993484,0.7495847344398499,0.6459678411483765,-0.03753061592578888,0.7628894448280334,0.5421457290649414,-0.0832098051905632,0.7681511640548706,0.6117485165596008,-0.10311005264520645,0.7633060812950134,0.6736759543418884,-0.10863733291625977,0.8056471347808838,0.6700273156166077,-0.04243114963173866,0.8221214413642883,0.5699703097343445,-0.08331628888845444,0.8195061683654785,0.6276177763938904,-0.08646611124277115,0.8089176416397095,0.6882343888282776,-0.08039961010217667,0.8549860715866089,0.7125550508499146,-0.05201182886958122,0.8684940338134766,0.632534384727478,-0.07826930284500122,0.8586379885673523,0.6566373705863953,-0.07818170636892319,0.842734694480896,0.6980568766593933,-0.07360732555389404
D,0.7841779589653015,0.9209603667259216,-7.439036409095934e-08,0.7204748392105103,0.8825490474700928,-0.043381769210100174,0.6817864775657654,0.8168697953224182,-0.07164963334798813,0.6987975239753723,0.7492886781692505,-0.09827983379364014,0.7379093766212463,0.6987958550453186,-0.12270105630159378,0.6770597696304321,0.6280190944671631,-0.04112168774008751,0.6566306352615356,0.4929811358451843,-0.07000234723091125,0.650230348110199,0.4179256558418274,-0.09145494550466537,0.6445135474205017,0.34965407848358154,-0.10985564440488815,0.7405853867530823,0.6229469180107117,-0.041546937078237534,0.7442219853401184,0.537716269493103,-0.0850788801908493,0.7550960183143616,0.6271509528160095,-0.09936902672052383,0.7572023868560791,0.6893845796585083,-0.10260665416717529,0.7987613081932068,0.6426329016685486,-0.04646572843194008,0.8075489401817322,0.5544440746307373,-0.08533207327127457,0.8047613501548767,0.6330786943435669,-0.07825157791376114,0.7980093359947205,0.6964510679244995,-0.06637740880250931,0.8492802977561951,0.6853451132774353,-0.05590718612074852,0.8577631711959839,0.6100296974182129,-0.08198996633291245,0.8435567617416382,0.6517850756645203,-0.07542693614959717,0.8285786509513855,0.6983020901679993,-0.06615221500396729
D,0.7853568196296692,0.9219493865966797,-4.5872237564026364e-08,0.723020076751709,0.8806663751602173,-0.04692576080560684,0.686785101890564,0.815138041973114,-0.07628633826971054,0.7054008841514587,0.7449045777320862,-0.10296852886676788,0.7461735606193542,0.6920732259750366,-0.12732625007629395,0.6812409162521362,0.6306830048561096,-0.04413145035505295,0.6603527069091797,0.4942891597747803,-0.07491499930620193,0.6539125442504883,0.4179021418094635,-0.0995715856552124,0.6478157639503479,0.3479016125202179,-0.12063088268041611,0.7455427646636963,0.6237989664077759,-0.04333474859595299,0.7495256066322327,0.5343255996704102,-0.08688988536596298,0.7624148726463318,0.6213301420211792,-0.10324826836585999,0.7636159658432007,0.6822760701179504,-0.10877441614866257,0.8031856417655945,0.6419972777366638,-0.047293536365032196,0.8122377395629883,0.5528125166893005,-0.08583332598209381,0.8116917014122009,0.6305214166641235,-0.07961341738700867,0.8043347597122192,0.694579541683197,-0.0690770074725151,0.8519704937934875,0.6840845942497253,-0.056278347969055176,0.8622420430183411,0.607598066329956,-0.08262196183204651,0.8505480289459229,0.6503800749778748,-0.07642622292041779,0.8354822993278503,0.6994059085845947,-0.06791802495718002
D,0.782151997089386,0.9161338210105896,-3.192749886693491e-08,0.7188976407051086,0.8783398866653442,-0.045226190239191055,0.6820476055145264,0.8080577850341797,-0.07385122030973434,0.7052209377288818,0.7410216927528381,-0.10064257681369781,0.7426028847694397,0.6900373101234436,-0.1254044771194458,0.6780719757080078,0.6228007674217224,-0.04170570522546768,0.6572152972221375,0.48884904384613037,-0.07061461359262466,0.6501395106315613,0.41191357374191284,-0.0915447399020195,0.6447921395301819,0.34350067377090454,-0.10944515466690063,0.7411677241325378,0.6178457140922546,-0.0419309176504612,0.7472191452980042,0.5302075147628784,-0.08753100782632828,0.7556796073913574,0.6152076721191406,-0.10286327451467514,0.7556101679801941,0.6774166226387024,-0.10582748800516129,0.7985678911209106,0.6375095844268799,-0.04682156816124916,0.8092639446258545,0.548877477645874,-0.08821534365415573,0.8055832386016846,0.6253331899642944,-0.08289174735546112,0.7982259392738342,0.6882655620574951,-0.07136145234107971,0.8480710983276367,0.6792991161346436,-0.05627024546265602,0.8582067489624023,0.606879472732544,-0.08482946455478668,0.8449927568435669,0.6489707827568054,-0.0799718052148819,0.8305432200431824,0.6945092082023621,-0.07142837345600128
D,0.7862511277198792,0.9174875020980835,-2.1055461374430706e-08,0.7245155572891235,0.8810823559761047,-0.04791322723031044,0.6865995526313782,0.8149145841598511,-0.0786462128162384,0.7055501937866211,0.7483905553817749,-0.10708736628293991,0.7425113320350647,0.6956005096435547,-0.13323433697223663,0.6817634105682373,0.626442551612854,-0.04536673054099083,0.6611410975456238,0.49334558844566345,-0.07583555579185486,0.6543090343475342,0.41650334000587463,-0.09784722328186035,0.6489226818084717,0.347683846950531,-0.11637966334819794,0.7449485659599304,0.6211510896682739,-0.044209983199834824,0.7502539157867432,0.536892294883728,-0.09077669680118561,0.760897696018219,0.6234850287437439,-0.10620839893817902,0.7624747157096863,0.685165524482727,-0.10913526266813278,0.8025155663490295,0.6403029561042786,-0.047872744500637054,0.8125523924827576,0.5562430620193481,-0.08986515551805496,0.811133623123169,0.6326828002929688,-0.08404243737459183,0.8047019243240356,0.6952827572822571,-0.07188490033149719,0.8523194789886475,0.6811527609825134,-0.05631393939256668,0.8628650903701782,0.6107335090637207,-0.0846705287694931,0.8514707684516907,0.6520445346832275,-0.07931628078222275,0.8377196192741394,0.6968064904212952,-0.07021194696426392
D,0.19727635383605957,0.9829996824264526,1.4351017796343513e-07,0.2726519703865051,0.9380726218223572,-0.04253639653325081,0.32645970582962036,0.8692644834518433,-0.07464567571878433,0.31515058875083923,0.8187887668609619,-0.10873524844646454,0.2605438232421875,0.7886454463005066,-0.14401137828826904,0.3079403042793274,0.6397377252578735,-0.04387001693248749,0.3213164210319519,0.48496896028518677,-0.0804295465350151,0.3279385268688202,0.3919181227684021,-0.10828227549791336,0.3285198211669922,0.30932173132896423,-0.13043330609798431,0.23939231038093567,0.6488033533096313,-0.05329998955130577,0.23306697607040405,0.534160315990448,-0.1133153960108757,0.24952171742916107,0.6363985538482666,-0.14000171422958374,0.2639751434326172,0.7163161039352417,-0.14744220674037933,0.17795655131340027,0.6826968789100647,-0.06613562256097794,0.16764569282531738,0.5797839164733887,-0.11986912041902542,0.1999734491109848,0.6784349083900452,-0.12009675055742264,0.2217872589826584,0.7613251209259033,-0.10850590467453003,0.12213686108589172,0.7399443984031677,-0.0829116702079773,0.11980197578668594,0.6550045609474182,-0.1188114657998085,0.15130367875099182,0.7115137577056885,-0.11276645213365555,0.17632311582565308,0.7703312635421753,-0.10111622512340546
D,0.187557190656662,0.9912693500518799,-3.1962552604625216e-09,0.27186623215675354,0.9394698143005371,-0.027696333825588226,0.3227398991584778,0.8745312690734863,-0.0528578907251358,0.31130534410476685,0.8173011541366577,-0.08200715482234955,0.24646033346652985,0.804812490940094,-0.11353106051683426,0.30485987663269043,0.6456692218780518,-0.032248351722955704,0.31775733828544617,0.4873591363430023,-0.06916169077157974,0.3260881304740906,0.3942115008831024,-0.10231686383485794,0.32406097650527954,0.3092728853225708,-0.12970691919326782,0.23545965552330017,0.6575374007225037,-0.04722492769360542,0.22812114655971527,0.5439292192459106,-0.1044667512178421,0.24171578884124756,0.6599424481391907,-0.1301722675561905,0.25421231985092163,0.7401766777038574,-0.1391901969909668,0.17440229654312134,0.6917714476585388,-0.06467198580503464,0.16179023683071136,0.5847465991973877,-0.11121689528226852,0.19062495231628418,0.6899740099906921,-0.10631062090396881,0.21280553936958313,0.7753017544746399,-0.09428829699754715,0.11924075335264206,0.7520407438278198,-0.0853828638792038,0.11724457144737244,0.6637833714485168,-0.1141013503074646,0.1453050971031189,0.7216687202453613,-0.10271843522787094,0.17133034765720367,0.7802439332008362,-0.08957632631063461
D,0.20122911036014557,0.9863681793212891,1.4758282418370072e-07,0.2752692699432373,0.9406441450119019,-0.04222187399864197,0.33037281036376953,0.8666466474533081,-0.07405771315097809,0.31641727685928345,0.8142765164375305,-0.10792310535907745,0.25945448875427246,0.7878888845443726,-0.14320491254329681,0.30953532457351685,0.6377731561660767,-0.04633808508515358,0.3238888680934906,0.4817950129508972,-0.0841778814792633,0.3309937119483948,0.388412743806839,-0.11268746107816696,0.33229249715805054,0.30462920665740967,-0.1351907104253769,0.2399972379207611,0.6473991870880127,-0.05643857270479202,0.23329785466194153,0.5343835353851318,-0.11849283427000046,0.25076764822006226,0.6350149512290955,-0.14586088061332703,0.26546430587768555,0.7161428332328796,-0.15340828895568848,0.17806756496429443,0.6826431155204773,-0.06969597935676575,0.16759371757507324,0.5794385671615601,-0.12525495886802673,0.20165231823921204,0.6781187057495117,-0.1252414584159851,0.2252018302679062,0.7624393105506897,-0.11286015063524246,0.1226852685213089,0.7414155006408691,-0.08683604747056961,0.12021331489086151,0.6554763317108154,-0.12439160794019699,0.1543911248445511,0.7115514278411865,-0.11829569190740585,0.18190453946590424,0.7712655067443848,-0.10590439289808273
D,0.19978466629981995,0.9848052263259888,9.974079517860446e-08,0.27895402908325195,0.9380553960800171,-0.0378250777721405,0.3335764408111572,0.866952657699585,-0.06689562648534775,0.31833523511886597,0.8154709339141846,-0.09825330972671509,0.25940343737602234,0.7938117980957031,-0.13126882910728455,0.31201040744781494,0.6385316848754883,-0.0419338159263134,0.32648181915283203,0.4832911491394043,-0.07839027047157288,0.3337280750274658,0.39129438996315,-0.108023501932621,0.3340202867984772,0.30713599920272827,-0.13224154710769653,0.24351972341537476,0.6489490866661072,-0.053030986338853836,0.23791244626045227,0.5344305634498596,-0.11231127381324768,0.2534756660461426,0.6374645829200745,-0.13986890017986298,0.2667815387248993,0.718177318572998,-0.14915157854557037,0.182210773229599,0.6846239566802979,-0.06692930310964584,0.17082716524600983,0.5800538659095764,-0.11851950734853745,0.20245306193828583,0.6802919507026672,-0.11836066842079163,0.22542163729667664,0.7647414207458496,-0.10777758061885834,0.12657371163368225,0.7439217567443848,-0.08442094922065735,0.12485402077436447,0.6600382924079895,-0.11829403787851334,0.1562076359987259,0.7163785696029663,-0.11163439601659775,0.18279163539409637,0.7744274139404297,-0.1005033403635025
D,0.19664247334003448,0.9872337579727173,1.0210397505261426e-07,0.27364736795425415,0.9423816800117493,-0.039399705827236176,0.32681792974472046,0.8761855959892273,-0.07055702060461044,0.31624656915664673,0.8255957365036011,-0.10407140105962753,0.2617098093032837,0.7965020537376404,-0.13892480731010437,0.3086525499820709,0.6403682231903076,-0.04292832314968109,0.32278937101364136,0.4844907820224762,-0.08023950457572937,0.33005014061927795,0.39045658707618713,-0.11034844815731049,0.32991430163383484,0.3055887520313263,-0.13463769853115082,0.2393292486667633,0.6512994766235352,-0.053657129406929016,0.23424826562404633,0.5375543832778931,-0.11329352110624313,0.2489968091249466,0.6431103348731995,-0.1401107907295227,0.2615540325641632,0.7240922451019287,-0.14870357513427734,0.17723649740219116,0.6867625713348389,-0.06745186448097229,0.16635878384113312,0.5806124806404114,-0.11918297410011292,0.19666677713394165,0.6817227005958557,-0.11713024973869324,0.21832634508609772,0.7668406963348389,-0.10528907924890518,0.1215643361210823,0.7464704513549805,-0.08511698246002197,0.11927326023578644,0.6609817743301392,-0.11924959719181061,0.14979493618011475,0.7193741798400879,-0.11120777577161789,0.17537559568881989,0.7790666222572327,-0.09886274486780167
E,0.7235924601554871,0.8908911943435669,-5.690232001143158e-07,0.6642460227012634,0.8417701721191406,-0.02646559290587902,0.6346514821052551,0.7250944972038269,-0.037816256284713745,0.68648761510849,0.6561688780784607,-0.05126930773258209,0.7485661506652832,0.6705840826034546,-0.059135954827070236,0.64751136302948,0.6335973739624023,-0.012197056785225868,0.6573600769042969,0.534349799156189,-0.04619386047124863,0.6586055755615234,0.6152437329292297,-0.06563610583543777,0.6593407392501831,0.6650896668434143,-0.0756874531507492,0.6983438730239868,0.6274328231811523,-0.016310114413499832,0.7122381329536438,0.526479184627533,-0.043873902410268784,0.7083512544631958,0.6175844073295593,-0.04783860221505165,0.7047772407531738,0.6539579629898071,-0.04514557868242264,0.7460498213768005,0.6426907777786255,-0.02735770121216774,0.7649008631706238,0.5462427735328674,-0.05000891536474228,0.7521355152130127,0.6243615746498108,-0.04139057174324989,0.7415105104446411,0.674307644367218,-0.030765732750296593,0.7883607745170593,0.6729031801223755,-0.04251769185066223,0.7985214591026306,0.5904954075813293,-0.05320876091718674,0.7828977108001709,0.6310103535652161,-0.045039884746074677,0.7722384929656982,0.6753790974617004,-0.03727175295352936
E,0.7234774231910706,0.8886179327964783,-5.568534788835677e-07,0.6643596887588501,0.8387185335159302,-0.02427368052303791,0.6346331238746643,0.7360001802444458,-0.035895876586437225,0.6803205013275146,0.6664721965789795,-0.05025773495435715,0.7401487827301025,0.6770654320716858,-0.059167418628931046,0.6467424631118774,0.6379304528236389,-0.006800788454711437,0.6564483046531677,0.5373961925506592,-0.04002007469534874,0.6589233875274658,0.6178889274597168,-0.059149499982595444,0.6603617072105408,0.670471727848053,-0.0682782381772995,0.6979770064353943,0.6307654976844788,-0.011755884625017643,0.7117491960525513,0.529924213886261,-0.04048295319080353,0.7090206146240234,0.619350254535675,-0.04609837383031845,0.7048020362854004,0.6598978042602539,-0.04330110549926758,0.7459071278572083,0.6433691382408142,-0.023406844586133957,0.7630680203437805,0.5530770421028137,-0.046656616032123566,0.7517237067222595,0.6307352781295776,-0.038320768624544144,0.7402426600456238,0.6798844933509827,-0.02664194442331791,0.7885626554489136,0.6710374355316162,-0.038927286863327026,0.7988508939743042,0.5914114713668823,-0.04784436151385307,0.7843133211135864,0.6339825987815857,-0.037524573504924774,0.7724708318710327,0.6780736446380615,-0.027655938640236855
E,0.7250878214836121,0.8886467218399048,-5.562914680012909e-07,0.6659551858901978,0.8357320427894592,-0.02344411611557007,0.6385834813117981,0.7383124232292175,-0.03471336141228676,0.683345377445221,0.6706308126449585,-0.048628970980644226,0.7427337169647217,0.6798654198646545,-0.05739264562726021,0.6516250371932983,0.6421445608139038,-0.005396885797381401,0.6587169170379639,0.5454307794570923,-0.03853544220328331,0.6602665781974792,0.6227748394012451,-0.05853091925382614,0.6617544293403625,0.6738545894622803,-0.06830233335494995,0.7019737958908081,0.633857011795044,-0.010783160105347633,0.7135323882102966,0.5342845320701599,-0.038512710481882095,0.7099389433860779,0.6222065091133118,-0.04483761265873909,0.7059528827667236,0.6610192656517029,-0.04296231269836426,0.7486417889595032,0.6469379663467407,-0.022773781791329384,0.764845609664917,0.5574666261672974,-0.045427676290273666,0.7526735663414001,0.6332904100418091,-0.03723616153001785,0.741534411907196,0.6805632710456848,-0.025999022647738457,0.7902711033821106,0.677457869052887,-0.038514237850904465,0.7998518347740173,0.597693145275116,-0.04680590331554413,0.7853422164916992,0.6394423246383667,-0.03571010008454323,0.7738029956817627,0.6827595233917236,-0.02550172433257103
E,0.5028541088104248,0.9363906383514404,-5.625134917863761e-07,0.4323294758796692,0.899725079536438,-0.023615576326847076,0.38045215606689453,0.8217711448669434,-0.03979732468724251,0.390007883310318,0.7341598272323608,-0.059371959418058395,0.4555054008960724,0.7386715412139893,-0.07210958749055862,0.39258047938346863,0.6924599409103394,-0.01017382275313139,0.36870479583740234,0.604829728603363,-0.04790835082530975,0.3798702657222748,0.6853499412536621,-0.07079444080591202,0.39333298802375793,0.7226694226264954,-0.0842994973063469,0.43979156017303467,0.6749560236930847,-0.014920585788786411,0.4205879867076874,0.5848888754844666,-0.048558492213487625,0.4253849685192108,0.6777694821357727,-0.05333685502409935,0.43374207615852356,0.7075372934341431,-0.050640761852264404,0.4860011637210846,0.6838620901107788,-0.02626262977719307,0.47812679409980774,0.5962309837341309,-0.04815838485956192,0.46843230724334717,0.6760349869728088,-0.031247515231370926,0.4704768657684326,0.7195546627044678,-0.01441091950982809,0.5308645963668823,0.711410641670227,-0.042128581553697586,0.5211921334266663,0.634270429611206,-0.045534685254096985,0.5011385083198547,0.6772337555885315,-0.03150063753128052,0.49954769015312195,0.7176511883735657,-0.0199684277176857
